User-ID;ISBN;Book-Rating
6799;117;1
6807;117;1
6929;117;1
6962;117;1
6986;117;1
7069;117;1
7238;117;1
7327;117;1
7329;117;1
7418;117;1
7425;117;1
7433;117;1
7443;117;1
7497;117;1
7596;117;1
7674;117;1
7742;117;1
9;118;3
10;118;1
197;118;1
255;118;1
297;118;2
364;118;2
424;118;1
534;118;1
543;118;2
547;118;1
599;118;1
671;118;2
699;118;1
768;118;2
819;118;2
879;118;3
897;118;2
1019;118;1
1091;118;3
1228;118;2
1318;118;1
1457;118;1
1477;118;2
1493;118;2
1673;118;1
1674;118;4
1701;118;2
1810;118;1
1846;118;1
1890;118;1
1960;118;10
2290;118;2
2415;118;1
2434;118;1
2453;118;3
2523;118;2
2776;118;1
3030;118;2
3051;118;2
3071;118;2
3124;118;1
3384;118;1
3523;118;1
3528;118;1
3761;118;1
3768;118;1
3785;118;1
3930;118;1
4215;118;1
4261;118;1
4289;118;1
4296;118;1
4396;118;1
4701;118;2
4762;118;1
4859;118;1
5019;118;1
5026;118;1
5138;118;2
5211;118;1
5533;118;2
5598;118;1
5807;118;3
5809;118;1
5861;118;2
5958;118;2
5961;118;2
6319;118;1
6336;118;1
6529;118;1
6581;118;2
6643;118;1
6807;118;1
6842;118;2
6888;118;1
6955;118;1
6989;118;1
7069;118;4
7473;118;1
7503;118;1
7511;118;1
7563;118;1
7640;118;2
7650;118;2
7674;118;1
7742;118;1
136;119;1
210;119;1
211;119;1
215;119;1
255;119;1
271;119;1
300;119;1
364;119;2
534;119;1
540;119;1
543;119;5
547;119;1
570;119;1
594;119;1
663;119;1
671;119;1
699;119;1
735;119;1
768;119;1
844;119;1
969;119;1
1024;119;1
1049;119;1
1091;119;1
1242;119;1
1252;119;1
1263;119;2
1294;119;1
1536;119;1
1629;119;1
1653;119;1
1659;119;1
1663;119;1
1701;119;3
1748;119;1
1783;119;1
1851;119;1
1887;119;1
1906;119;1
1937;119;1
1960;119;7
1973;119;1
2080;119;1
2168;119;1
2415;119;1
2445;119;1
2452;119;1
2453;119;7
2473;119;1
2501;119;2
2532;119;1
2601;119;1
2774;119;1
2988;119;1
3051;119;2
3095;119;2
3124;119;2
3252;119;1
3300;119;1
3384;119;1
3523;119;1
3745;119;1
3772;119;1
3828;119;1
3919;119;1
4050;119;1
4196;119;1
4296;119;1
4321;119;1
4324;119;1
4369;119;2
4396;119;1
4408;119;1
4431;119;1
4483;119;1
4593;119;1
4680;119;1
4974;119;2
5145;119;1
5211;119;1
5350;119;1
5627;119;1
5755;119;2
5801;119;1
5806;119;1
5807;119;2
5907;119;1
5961;119;3
6078;119;2
6152;119;1
6172;119;1
6257;119;1
6336;119;1
6348;119;1
6529;119;1
6786;119;1
6807;119;1
6842;119;1
6858;119;1
7069;119;2
7253;119;1
7327;119;1
7497;119;1
7563;119;1
7742;119;1
3015;120;1
3233;120;1
3851;120;1
5371;120;1
6039;120;1
6948;120;1
6959;120;2
7145;120;1
7492;120;2
1116;121;1
1207;121;1
1633;121;2
2052;121;1
2093;121;1
2865;121;1
4722;121;2
5228;121;1
97;122;1
142;122;1
174;122;1
252;122;5
331;122;1
389;122;1
435;122;1
526;122;1
543;122;1
1018;122;1
1068;122;1
1199;122;1
1214;122;1
1306;122;1
1310;122;1
1506;122;1
1580;122;2
1633;122;1
1735;122;1
1741;122;3
1744;122;1
1950;122;1
1960;122;4
2005;122;1
2052;122;1
2067;122;1
2093;122;1
2436;122;1
2453;122;2
2496;122;1
2497;122;1
2506;122;1
2630;122;1
2830;122;1
2874;122;1
2980;122;1
3014;122;1
3045;122;1
3176;122;1
3185;122;1
3204;122;1
3206;122;1
3275;122;1
3332;122;4
3389;122;1
3580;122;1
3598;122;1
3734;122;1
3960;122;1
4043;122;1
4046;122;1
4125;122;1
4139;122;1
4228;122;1
4243;122;2
4257;122;3
4266;122;1
4341;122;2
4343;122;1
4344;122;1
4414;122;1
4432;122;1
4484;122;1
4600;122;1
4729;122;1
4766;122;1
4867;122;1
4877;122;1
4969;122;2
5008;122;1
5228;122;1
5233;122;1
5240;122;1
5371;122;3
5419;122;1
5422;122;1
5449;122;1
5621;122;1
5677;122;1
5763;122;1
5806;122;1
5924;122;1
5936;122;4
6000;122;1
6141;122;4
6215;122;1
6321;122;1
6643;122;4
6761;122;1
6772;122;1
6807;122;1
6832;122;1
6846;122;1
6869;122;1
6948;122;1
6959;122;1
7069;122;1
7145;122;1
7159;122;1
7292;122;4
7310;122;1
7315;122;2
7444;122;1
7490;122;1
7723;122;3
254;123;2
3124;123;1
3469;123;1
4043;123;1
4243;123;4
4343;123;1
4473;123;2
4877;123;1
5050;123;1
5697;123;1
6772;123;2
7292;123;1
1620;124;2
1735;124;2
2005;124;1
3033;124;1
3046;124;1
3048;124;1
4248;124;1
4794;124;1
5008;124;1
5228;124;2
5371;124;1
5677;124;1
5763;124;1
6215;124;2
6442;124;1
6772;124;1
6801;124;2
6842;124;1
7145;124;1
7411;124;1
5371;125;3
1207;126;2
2005;126;1
2093;126;1
3511;126;1
3564;126;1
3580;126;2
3014;127;1
6215;127;1
6660;127;1
7069;127;3
5;128;1
255;128;1
1274;128;1
1594;128;1
1633;128;1
1747;128;1
1950;128;1
2005;128;1
2117;128;1
2842;128;1
3014;128;1
3048;128;1
3469;128;1
4144;128;1
4344;128;1
4794;128;1
4955;128;1
6215;128;2
6772;128;2
6807;128;1
6934;128;1
7059;128;1
433;129;1
544;129;1
546;129;1
1116;129;1
1199;129;1
1506;129;1
1578;129;1
1580;129;1
1613;129;1
1674;129;3
1894;129;1
1895;129;1
2005;129;1
2052;129;1
2436;129;1
2452;129;2
2569;129;1
2630;129;1
2807;129;1
3014;129;1
3124;129;2
3141;129;1
3340;129;1
3352;129;1
3697;129;1
3767;129;2
4064;129;1
4266;129;1
4343;129;1
4344;129;1
4877;129;1
5639;129;1
5697;129;1
5924;129;1
5970;129;1
6126;129;1
6321;129;1
6384;129;1
6427;129;1
6429;129;1
6761;129;1
6832;129;1
6948;129;2
7046;129;1
7159;129;1
7263;129;1
7292;129;2
7310;129;1
7312;129;2
7578;129;1
2005;130;1
4794;130;1
5371;130;3
5371;131;3
5371;132;2
5;133;1
37;133;1
145;133;1
252;133;11
255;133;1
259;133;1
435;133;1
460;133;1
543;133;1
544;133;1
547;133;1
553;133;1
908;133;1
1091;133;4
1138;133;1
1198;133;1
1274;133;1
1310;133;2
1343;133;1
1431;133;1
1537;133;1
1580;133;1
1595;133;1
1627;133;1
1673;133;1
1674;133;2
1701;133;1
1747;133;1
1771;133;1
1894;133;1
1960;133;10
1982;133;1
2005;133;1
2053;133;3
2065;133;1
2068;133;1
2452;133;1
2453;133;2
2545;133;1
2662;133;1
2675;133;1
2830;133;1
2902;133;1
2926;133;1
2980;133;1
3000;133;2
3051;133;2
3124;133;2
3141;133;1
3176;133;1
3210;133;1
3274;133;1
3335;133;1
3340;133;1
3384;133;1
3588;133;1
3674;133;1
3696;133;1
3983;133;1
4064;133;1
4152;133;1
4211;133;1
4296;133;1
4300;133;3
4325;133;1
4343;133;1
4344;133;1
4414;133;1
4420;133;1
4684;133;1
4741;133;1
4794;133;1
4915;133;1
5133;133;1
5160;133;1
5262;133;1
5357;133;1
5371;133;2
5427;133;1
5466;133;1
5619;133;1
5662;133;1
5720;133;1
5772;133;1
5924;133;1
5960;133;1
5961;133;2
6091;133;1
6321;133;2
6345;133;1
6427;133;1
6429;133;1
6430;133;1
6585;133;1
6807;133;1
6844;133;1
6851;133;3
6911;133;3
6948;133;1
7048;133;2
7056;133;1
7064;133;1
7069;133;10
7145;133;1
7263;133;1
7306;133;1
7312;133;1
7313;133;1
7443;133;1
7452;133;1
7498;133;1
7507;133;1
7578;133;1
110;134;2
142;134;1
145;134;1
252;134;9
255;134;1
385;134;1
398;134;1
485;134;1
486;134;1
553;134;1
699;134;1
944;134;1
1091;134;4
1176;134;1
1198;134;2
1236;134;1
1255;134;1
1305;134;1
1523;134;1
1608;134;1
1627;134;2
1674;134;2
1701;134;2
1907;134;1
1960;134;10
1989;134;2
2053;134;1
2270;134;1
2314;134;1
2363;134;1
2436;134;1
2437;134;1
2453;134;4
2757;134;1
2815;134;1
2881;134;1
3000;134;1
3051;134;4
3064;134;1
3081;134;1
3305;134;1
3378;134;2
3384;134;2
3470;134;1
3517;134;1
3588;134;1
3696;134;1
3697;134;1
3819;134;2
3983;134;1
4228;134;1
4296;134;1
4300;134;2
4600;134;1
4684;134;1
5326;134;1
5428;134;1
5681;134;1
5697;134;1
5772;134;1
5924;134;1
5946;134;1
5961;134;1
6059;134;1
6065;134;1
6091;134;1
6321;134;1
6391;134;1
6430;134;1
6761;134;1
6832;134;1
6842;134;1
6844;134;1
6911;134;1
6948;134;1
7022;134;1
7055;134;4
7056;134;2
7064;134;1
7069;134;10
7085;134;1
7306;134;1
7312;134;2
7313;134;1
7418;134;1
7550;134;1
7578;134;1
37;135;1
252;135;9
259;135;1
381;135;1
460;135;1
528;135;1
540;135;1
603;135;1
898;135;1
908;135;1
991;135;1
1310;135;1
1523;135;1
1537;135;1
1561;135;1
1771;135;1
2068;135;1
2545;135;1
2845;135;1
3051;135;1
3124;135;2
3164;135;1
3589;135;2
4043;135;1
4152;135;1
4248;135;1
4877;135;1
5138;135;1
5371;135;2
5416;135;1
5466;135;1
5578;135;1
5662;135;1
5805;135;1
5957;135;1
5960;135;1
5961;135;5
6391;135;1
6430;135;1
6767;135;1
6872;135;1
7069;135;2
7247;135;2
7312;135;1
